git	rebase --reapply-cherry-picks	option	Reapply all clean cherry-picks of any upstream commit instead of preemptively dropping them. (If these commits then beco
git	rebase --no-reapply-cherry-picks	option	Do not reapply all clean cherry-picks of any upstream commit instead of preemptively dropping them
git	rebase --allow-empty-message	option	No-op. Rebasing commits with an empty message used to fail and this option would override that behavior, allowing commit
git	rebase --skip	option	Restart the rebasing process by skipping the current patch
git	rebase --edit-todo	option	Edit the todo list during an interactive rebase
git	rebase --show-current-patch	option	Show the current patch in an interactive rebase or when rebase is stopped because of conflicts. This is the equivalent o
git	rebase -m	option	Use merging strategies to rebase. When the recursive (default) merge strategy is used, this allows rebase to be aware of
git	rebase -s	option	Use the given merge strategy. If there is no -s option git merge-recursive is used instead. This implies --merge. Becaus
git	rebase -X	option	Pass the <strategy-option> through to the merge strategy. This implies --merge and, if no strategy has been specified, -
git	rebase --rerere-autoupdate	option	Allow the rerere mechanism to update the index with the result of auto-conflict resolution if possible
git	rebase --no-rerere-autoupdate	option	Allow the rerere mechanism to update the index with the result of auto-conflict resolution if possible
git	rebase -S	option	GPG-sign commits. The keyid argument is optional and defaults to the committer identity; if specified, it must be stuck
git	rebase --no-gpg-sign	option	Do not GPG-sign commits.--no-gpg-sign is useful to countermand both commit.gpgSign configuration variable, and earlier -
git	rebase -q	option	Be quiet. Implies --no-stat
git	rebase -v	option	Be verbose. Implies --stat
git	rebase --stat	option	Show a diffstat of what changed upstream since the last rebase. The diffstat is also controlled by the configuration opt
git	rebase -n	option	Do not show a diffstat as part of the rebase process
git	rebase --no-verify	option	This option bypasses the pre-rebase hook. See also githooks[5]
git	rebase --verify	option	Allows the pre-rebase hook to run, which is the default. This option can be used to override --no-verify. See also githo
git	rebase -C	option	Ensure at least <n> lines of surrounding context match before and after each change. When fewer lines of surrounding con
git	rebase --no-ff	option	Individually replay all rebased commits instead of fast-forwarding over the unchanged ones. This ensures that the entire
git	rebase --fork-point	option	Use reflog to find a better common ancestor between <upstream> and <branch> when calculating which commits have been int
git	rebase --no-fork-point	option	Do not use reflog to find a better common ancestor between <upstream> and <branch> when calculating which commits have b
git	rebase --ignore-whitespace	option	Ignore whitespace differences when trying to reconcile differences. Currently, each backend implements an approximation
git	rebase --whitespace	option	This flag is passed to the git apply program (see git-apply[1]) that applies the patch. Implies --apply
git	rebase --committer-date-is-author-date	option	Instead of using the current time as the committer date, use the author date of the commit being rebased as the committe
git	rebase --ignore-date	option	Instead of using the author date of the original commit, use the current time as the author date of the rebased commit.
git	rebase --signoff	option	Add a Signed-off-by trailer to all the rebased commits. Note that if --interactive is given then only commits marked to
git	rebase -i	option	Make a list of the commits which are about to be rebased. Let the user edit that list before rebasing. This mode can als
git	rebase -r	option	By default, a rebase will simply drop merge commits from the todo list, and put the rebased commits into a single, linea
git	rebase -x	option	Append 'exec <cmd>' after each line creating a commit in the final history. <cmd> will be interpreted as one or more she
git	rebase --root	option	Rebase all commits reachable from <branch>, instead of limiting them with an <upstream>. This allows you to rebase the r
git	rebase --autosquash	option	When the commit log message begins with 'squash! …​' (or 'fixup! …​'), and there is already a commit in the todo list th
git	rebase --no-autosquash	option	When the commit log message begins with 'squash! …' (or 'fixup! …'), and there is already a commit in the todo list that
git	rebase --autostash	option	Automatically create a temporary stash entry before the operation begins, and apply it after the operation ends. This me
git	rebase --no-autostash	option	Do not automatically create a temporary stash entry before the operation begins, and apply it after the operation ends.
git	rebase --reschedule-failed-exec	option	Automatically reschedule exec commands that failed. This only makes sense in interactive mode (or when an --exec option
git	rebase --no-reschedule-failed-exec	option	Do not automatically reschedule exec commands that failed. This only makes sense in interactive mode (or when an --exec
git	add	subcommand	Add file contents to the index
git	add -n	option	Don’t actually add the file(s), just show if they exist and/or will be ignored
git	add -v	option	Be verbose
git	add -f	option	Allow adding otherwise ignored files
git	add -i	option	Add modified contents in the working tree interactively to the index. Optional path arguments may be supplied to limit o
git	add -p	option	Interactively choose hunks of patch between the index and the work tree and add them to the index. This gives the user a
git	add -e	option	Open the diff vs. the index in an editor and let the user edit it. After the editor was closed, adjust the hunk headers
git	add -u	option	Update the index just where it already has an entry matching <pathspec>. This removes as well as modifies index entries
git	add -A	option	Update the index not only where the working tree has a file matching <pathspec> but also where the index already has an
git	add --no-all	option	Update the index by adding new files that are unknown to the index and files modified in the working tree, but ignore fi
git	add -N	option	Record only the fact that the path will be added later. An entry for the path is placed in the index with no content. Th
git	add --refresh	option	Don’t add the file(s), but only refresh their stat() information in the index
git	add --ignore-errors	option	If some files could not be added because of errors indexing them, do not abort the operation, but continue adding the ot
git	add --ignore-missing	option	This option can only be used together with --dry-run. By using this option the user can check if any of the given files
git	add --no-warn-embedded-repo	option	By default, git add will warn when adding an embedded repository to the index without using git submodule add to create
git	add --renormalize	option	Apply the 'clean' process freshly to all tracked files to forcibly add them again to the index. This is useful after cha
git	add --chmod	option	Override the executable bit of the added files. The executable bit is only changed in the index, the files on disk are l
git	add --pathspec-from-file	option	Pathspec is passed in <file> instead of commandline args. If <file> is exactly - then standard input is used. Pathspec e
git	add --pathspec-file-nul	option	Only meaningful with --pathspec-from-file. Pathspec elements are separated with NUL character and all other characters a
git	add --	option	This option can be used to separate command-line options from the list of files
git	stage	subcommand	Add file contents to the staging area
git	stage -n	option	Don’t actually add the file(s), just show if they exist and/or will be ignored
git	stage -v	option	Be verbose
git	stage -f	option	Allow adding otherwise ignored files
git	stage -i	option	Add modified contents in the working tree interactively to the index. Optional path arguments may be supplied to limit o
git	stage -p	option	Interactively choose hunks of patch between the index and the work tree and add them to the index. This gives the user a
git	stage -e	option	Open the diff vs. the index in an editor and let the user edit it. After the editor was closed, adjust the hunk headers
git	stage -u	option	Update the index just where it already has an entry matching <pathspec>. This removes as well as modifies index entries
git	stage -A	option	Update the index not only where the working tree has a file matching <pathspec> but also where the index already has an
git	stage --no-all	option	Update the index by adding new files that are unknown to the index and files modified in the working tree, but ignore fi
git	stage -N	option	Record only the fact that the path will be added later. An entry for the path is placed in the index with no content. Th
git	stage --refresh	option	Don’t add the file(s), but only refresh their stat() information in the index
git	stage --ignore-errors	option	If some files could not be added because of errors indexing them, do not abort the operation, but continue adding the ot
git	stage --ignore-missing	option	This option can only be used together with --dry-run. By using this option the user can check if any of the given files
git	stage --no-warn-embedded-repo	option	By default, git add will warn when adding an embedded repository to the index without using git submodule add to create
git	stage --renormalize	option	Apply the 'clean' process freshly to all tracked files to forcibly add them again to the index. This is useful after cha
git	stage --chmod	option	Override the executable bit of the added files. The executable bit is only changed in the index, the files on disk are l
git	stage --pathspec-from-file	option	Pathspec is passed in <file> instead of commandline args. If <file> is exactly - then standard input is used. Pathspec e
git	stage --pathspec-file-nul	option	Only meaningful with --pathspec-from-file. Pathspec elements are separated with NUL character and all other characters a
git	stage --	option	This option can be used to separate command-line options from the list of files
git	status	subcommand	Show the working tree status
git	status -s	option	Give the output in the short-format
git	status -v	option	Be verbose
git	status -b	option	Show branch information
git	status --show-stash	option	Show stash information
git	status --porcelain	option	Give the output in the short-format
git	status --ahead-behind	option	Display full ahead/behind values
git	status --no-ahead-behind	option	Do not display full ahead/behind values
git	status --column	option	Display full ahead/behind values
git	status --no-column	option	Do not display untracked files in columns
git	status --long	option	Show status in long format (default)
git	status -z	option	Terminate entries with NUL
git	status -u	option	Show untracked files
git	status --ignore-submodules	option	Ignore changes to submodules when looking for changes
git	status --ignored	option	Show ignored files
git	status --no-renames	option	Do not detect renames
git	status --renames	option	Turn on rename detection regardless of user configuration
git	status --find-renames	option	Turn on rename detection, optionally setting the similarity threshold
git	clean	subcommand	Shows which files would be removed from working directory
git	clean -d	option	Normally, when no <path> is specified, git clean will not recurse into untracked directories to avoid removing too much.
git	clean -f	option	If the Git configuration variable clean.requireForce is not set to false, git clean will refuse to delete files or direc
git	clean -i	option	Show what would be done and clean files interactively
git	clean -n	option	Don’t actually remove anything, just show what would be done
git	clean -q	option	Be quiet, only report errors, but not the files that are successfully removed
git	clean -e	option	Use the given exclude pattern in addition to the standard ignore rules
git	clean -x	option	Don’t use the standard ignore rules (see gitignore(5)), but still use the ignore rules given with -e options from the co
git	clean -X	option	Remove only files ignored by Git. This may be useful to rebuild everything from scratch, but keep manually created files
git	revert	subcommand	Create new commit that undoes all of the changes made in <commit>, then apply it to the current branch
git	ls-remote	subcommand	List references in a remote repository
git	push	subcommand	Update remote refs
git	push --all	option	Push all branches (i.e. refs under refs/heads/); cannot be used with other <refspec>
git	push --prune	option	Remove remote branches that don't have a local counterpart
git	push --mirror	option	Instead of naming each ref to push, specifies that all refs under refs/ be mirrored to the remote repository
git	push -n	option	Do everything except actually send the updates
git	push --porcelain	option	Produce machine-readable output. The output status line for each ref will be tab-separated and sent to stdout instead of
git	push -d	option	All listed refs are deleted from the remote repository. This is the same as prefixing all refs with a colon
git	push --tags	option	All refs under refs/tags are pushed, in addition to refspecs explicitly listed on the command line
git	push --follow-tags	option	Push all the refs that would be pushed without this option, and also push annotated tags in refs/tags that are missing f
git	push --signed	option	GPG-sign the push request to update refs on the receiving side, to allow it to be checked by the hooks and/or be logged.
git	push --no-signed	option	GPG-sign the push request to update refs on the receiving side, to allow it to be checked by the hooks and/or be logged.
git	push --atomic	option	Use an atomic transaction on the remote side if available. Either all refs are updated, or on error, no refs are updated
git	push --no-atomic	option	Use an atomic transaction on the remote side if available. Either all refs are updated, or on error, no refs are updated
git	push -f	option	Usually, the command refuses to update a remote ref that is not an ancestor of the local ref used to overwrite it. Also,
git	push --repo	option	This option is equivalent to the <repository> argument. If both are specified, the command-line argument takes precedenc
git	push -u	option	For every branch that is up to date or successfully pushed, add upstream (tracking) reference, used by argument-less git
git	push --thin	option	These options are passed to git-send-pack(1). A thin transfer significantly reduces the amount of sent data when the sen
git	push --no-thin	option	These options are passed to git-send-pack(1). A thin transfer significantly reduces the amount of sent data when the sen
git	push -q	option	Suppress all output, including the listing of updated refs, unless an error occurs. Progress is not reported to the stan
git	push -v	option	Run verbosely
git	push --progress	option	Progress status is reported on the standard error stream by default when it is attached to a terminal, unless -q is spec
git	push --no-recurse-submodules	option	May be used to make sure all submodule commits used by the revisions to be pushed are available on a remote-tracking bra
git	push --recurse-submodules	option	May be used to make sure all submodule commits used by the revisions to be pushed are available on a remote-tracking bra
git	push --verify	option	Turn on the pre-push hook. The default is --verify, giving the hook a chance to prevent the push. With
git	push --no-verify	option	Turn off the pre-push hook. The default is --verify, giving the hook a chance to prevent the push. With
git	push -4	option	Use IPv4 addresses only, ignoring IPv6 addresses
git	push -6	option	Use IPv6 addresses only, ignoring IPv4 addresses
git	push -o	option	Transmit the given string to the server, which passes them to the pre-receive as well as the post-receive hook. The give
git	push --receive-pack	option	Path to the git-receive-pack program on the remote end. Sometimes useful when pushing to a remote repository over ssh, a
git	push --no-force-with-lease	option	Cancel all the previous --force-with-lease on the command line
git	push --force-with-lease	option	Protect the named ref (alone), if it is going to be updated, by requiring its current value to be the same as the specif
git	pull	subcommand	Integrate with another repository
git	pull --rebase	option	Fetch the remote’s copy of current branch and rebases it into the local copy
git	pull --no-rebase	option	Override earlier --rebase
git	pull --commit	option	Perform the merge and commit the result. This option can be used to override --no-commit
git	pull --no-commit	option	Perform the merge and stop just before creating a merge commit, to give the user a chance to inspect and further tweak t
git	pull --edit	option	Invoke an editor before committing successful mechanical merge to further edit the auto-generated merge message, so that
git	pull --no-edit	option	The --no-edit option can be used to accept the auto-generated message (this is generally discouraged). The --edit (or -e
git	pull --cleanup	option	This option determines how the merge message will be cleaned up before committing. See git-commit[1] for more details. I
git	pull --ff	option	When possible resolve the merge as a fast-forward (only update the branch pointer to match the merged branch; do not cre
git	pull --no-ff	option	Create a merge commit in all cases, even when the merge could instead be resolved as a fast-forward
git	pull --ff-only	option	Resolve the merge as a fast-forward when possible. When not possible, refuse to merge and exit with a non-zero status
git	pull -S	option	GPG-sign the resulting merge commit. The keyid argument is optional and defaults to the committer identity; if specified
git	pull --no-gpg-sign	option	Is useful to countermand both commit.gpgSign configuration variable, and earlier --gpg-sign
git	pull --log	option	In addition to branch names, populate the log message with one-line descriptions from at most <n> actual commits that ar
git	pull --no-log	option	Do not list one-line descriptions from the actual commits being merged
git	pull --signoff	option	Add a Signed-off-by trailer by the committer at the end of the commit log message. The meaning of a signoff depends on t
git	pull --no-signoff	option	Can be used to countermand an earlier --signoff option on the command line
git	pull --stat	option	Show a diffstat at the end of the merge. The diffstat is also controlled by the configuration option merge.stat
git	pull -n	option	Do not show a diffstat at the end of the merge
git	pull --squash	option	With --squash, --commit is not allowed, and will fail. Produce the working tree and index state as if a real merge happe
git	pull --no-squash	option	Perform the merge and commit the result. This option can be used to override --squash
git	pull --no-verify	option	This option bypasses the pre-merge and commit-msg hooks. See also githooks[5]
git	pull -s	option	Use the given merge strategy; can be supplied more than once to specify them in the order they should be tried. If there
git	pull -X	option	Pass merge strategy specific option through to the merge strategy
git	pull --verify-signatures	option	Verify that the tip commit of the side branch being merged is signed with a valid key, i.e. a key that has a valid uid:
git	pull --no-verify-signatures	option	Do not verify that the tip commit of the side branch being merged is signed with a valid key
git	pull --summary	option	Synonym to --stat ; this is deprecated and will be removed in the future
git	pull --no-summary	option	Synonym to --no-stat ; this is deprecated and will be removed in the future
git	pull -q	option	Operate quietly. Implies --no-progress
git	pull -v	option	Be verbose
git	pull --autostash	option	Automatically create a temporary stash entry before the operation begins, and apply it after the operation ends. This me
git	pull --no-autostash	option	Do not automatically create a temporary stash entry before the operation begins, and apply it after the operation ends
git	pull --allow-unrelated-histories	option	By default, git merge command refuses to merge histories that do not share a common ancestor. This option can be used to
git	pull --all	option	Fetch all remotes
git	pull -a	option	Append ref names and object names of fetched refs to the existing contents of .git/FETCH_HEAD
git	pull --atomic	option	Use an atomic transaction to update local refs. Either all refs are updated, or on error, no refs are updated
git	pull --depth	option	Limit fetching to the specified number of commits from the tip of each remote branch history
git	pull --deepen	option	Similar to --depth, except it specifies the number of commits from the current shallow boundary instead of from the tip
git	pull --shallow-since	option	Deepen or shorten the history of a shallow repository to include all reachable commits after <date>
git	pull --shallow-exclude	option	Deepen or shorten the history of a shallow repository to exclude commits reachable from a specified remote branch or tag
git	pull --unshallow	option	If the source repository is shallow, fetch as much as possible so that the current repository has the same history as th
git	pull --update-shallow	option	By default when fetching from a shallow repository, git fetch refuses refs that require updating .git/shallow
git	pull --negotiation-tip	option	By default, Git will report, to the server, commits reachable from all local refs to find common commits in an attempt t
git	pull --dry-run	option	Show what would be done, without making any changes
git	pull -f	option	This option overrides that check
git	pull -k	option	Keep downloaded pack
git	pull -p	option	Before fetching, remove any remote-tracking references that no longer exist on the remote
git	pull -P	option	Before fetching, remove any local tags that no longer exist on the remote if --prune is enabled
git	pull --no-tags	option	By default, tags that point at objects that are downloaded from the remote repository are fetched and stored locally. Th
git	pull --refmap	option	When fetching refs listed on the command line, use the specified refspec (can be given more than once) to map the refs t
git	pull -t	option	By default, tags that point at objects that are downloaded from the remote repository are fetched and stored locally. Th
git	pull --recurse-submodules	option	When fetching refs listed on the command line, use the specified refspec (can be given more than once) to map the refs t
git	pull --no-recurse-submodules	option	Disable recursive fetching of submodules (this has the same effect as using the --recurse-submodules=no option)
git	pull -j	option	Number of parallel children to be used for all forms of fetching
git	pull --set-upstream	option	If the remote is fetched successfully, add upstream (tracking) reference, used by argument-less git-pull[1] and other co
git	pull --upload-pack	option	When given, and the repository to fetch from is handled by git fetch-pack, --exec=<upload-pack> is passed to the command
git	pull --progress	option	Progress status is reported on the standard error stream by default when it is attached to a terminal, unless -q is spec
git	pull -o	option	Transmit the given string to the server when communicating using protocol version 2. The given string must not contain a
git	pull --show-forced-updates	option	By default, git checks if a branch is force-updated during fetch. This can be disabled through fetch.showForcedUpdates,
git	pull --no-show-forced-updates	option	By default, git checks if a branch is force-updated during fetch. Pass --no-show-forced-updates or set fetch.showForcedU
git	pull -4	option	Use IPv4 addresses only, ignoring IPv6 addresses
git	pull -6	option	Use IPv6 addresses only, ignoring IPv4 addresses
git	diff	subcommand	Show changes between commits, commit and working tree, etc
git	diff --staged	option	Show difference between the files in the staging area and the latest version
git	diff --cached	option	Show difference between staged changes and last commit
git	diff --help	option	Shows different options
git	diff --numstat	option	Shows number of added and deleted lines in decimal notation
git	diff --name-only	option	Show only names of changed files
git	diff --shortstat	option	Output only the last line of the --stat format containing total number of modified files
git	diff --stat	option	Generate a diffstat
git	diff --	option	Separates paths from options for disambiguation purposes
git	reset	subcommand	Reset current HEAD to the specified state
git	reset --keep	option	Safe: files which are different between the current HEAD and the given commit. Will abort if there are uncommitted chang
git	reset --soft	option	Remove the last commit from the current branch, but the file changes will stay in your working tree
git	reset --hard	option	⚠️WARNING: you will lose all uncommitted changes in addition to the changes introduced in the last commit
git	reset --mixed	option	Keep the changes in your working tree but not on the index
git	reset -N	option	Mark removed paths as intent-to-add
git	reset --merge	option	Resets the index and updates the files in the working tree that are different between 'commit' and HEAD
git	reset -q	option	Be quiet, only report errors
git	reset --no-quiet	option	Inverse of --quiet
git	reset --pathspec-from-file	option	Pathspec is passed in file <file> instead of commandline args
git	reset --pathspec-file-nul	option	Pathspec elements are separated with NUL character
git	reset -p	option	Interactively select hunks in the difference between the index and <tree-ish>
git	log	subcommand	Show commit logs
git	log --follow	option	Show history of given file
git	log -q	option	Suppress diff output
git	log --show-signature	option	Check the validity of a signed commit
git	log --source	option	Show source
git	log --oneline	option	Show each commit as a single line
git	log -p	option	Display the full diff of each commit
git	log --stat	option	Include which files were altered and the relative number of lines that were added or deleted from each of them
git	log --grep	option	Search for commits with a commit message that matches <pattern>
git	log --author	option	Search for commits by a particular author
git	remote	subcommand	Manage remote repository
git	remote add	subcommand	Add a remote named <name> for the repository at <url>
git	remote add -t	option	A refspec to track only <branch> is created
git	remote add -m	option	A symbolic-ref refs/remotes/<name>/HEAD is set up to point at remote’s <master> branch
git	remote add -f	option	Git fetch <name> is run immediately after the remote information is set up
git	remote add --tags	option	Git fetch <name> imports every tag from the remote repository
git	remote add --no-tags	option	Git fetch <name> does not import tags from the remote repository
git	remote add --mirror	option	Create fetch or push mirror
git	remote set-head	subcommand	Sets or deletes the default branch
git	remote set-head --auto	option	The remote is queried to determine its HEAD, then the symbolic-ref refs/remotes/<name>/HEAD is set to the same branch
git	remote set-head --delete	option	The symbolic ref refs/remotes/<name>/HEAD is deleted
git	remote set-branches	subcommand	Changes the list of branches tracked by the named remote. This can be used to track a subset of the available remote bra
git	remote set-branches --add	option	Instead of replacing the list of currently tracked branches, adds to that list
git	remote rm	subcommand	Removes given remote [name]
git	remote rename	subcommand	Removes given remote [name]
git	remote get-url	subcommand	Retrieves the URLs for a remote
git	remote get-url --push	option	Push URLs are queried rather than fetch URLs
git	remote get-url --all	option	All URLs for the remote will be listed
git	remote set-url	subcommand	Changes the URLs for the remote
git	remote set-url --push	option	Push URLs are manipulated instead of fetch URLs
git	remote set-url --add	option	Instead of changing existing URLs, new URL is added
git	remote set-url --delete	option	Instead of changing existing URLs, all URLs matching regex <url> are deleted for remote <name>
git	remote show	subcommand	Gives some information about the remote [name]
git	remote show -n	option	The remote heads are not queried first with git ls-remote <name>; cached information is used instead
git	remote prune	subcommand	Equivalent to git fetch --prune [name], except that no new references will be fetched
git	remote prune -n	option	
git	remote prune --dry-run	option	Report what branches would be pruned, but do not actually prune them
git	remote update	subcommand	Fetch updates for remotes or remote groups in the repository as defined by remotes.<group>
git	remote update -p	option	
git	remote -v	option	Be a little more verbose and show remote url after name. NOTE: This must be placed between remote and subcommand
git	fetch	subcommand	Download objects and refs from another repository
git	fetch --all	option	Fetch all remotes
git	fetch -a	option	Append ref names and object names of fetched refs to the existing contents of .git/FETCH_HEAD
git	fetch --atomic	option	Use an atomic transaction to update local refs. Either all refs are updated, or on error, no refs are updated
git	fetch --depth	option	Limit fetching to the specified number of commits from the tip of each remote branch history
git	fetch --deepen	option	Similar to --depth, except it specifies the number of commits from the current shallow boundary instead of from the tip
git	fetch --shallow-since	option	Deepen or shorten the history of a shallow repository to include all reachable commits after <date>
git	fetch --shallow-exclude	option	Deepen or shorten the history of a shallow repository to exclude commits reachable from a specified remote branch or tag
git	fetch --unshallow	option	If the source repository is shallow, fetch as much as possible so that the current repository has the same history as th
git	fetch --update-shallow	option	By default when fetching from a shallow repository, git fetch refuses refs that require updating .git/shallow
git	fetch --negotiation-tip	option	By default, Git will report, to the server, commits reachable from all local refs to find common commits in an attempt t
git	fetch --dry-run	option	Show what would be done, without making any changes
